12:46:23,974 - INFO  - Starting computing channels assignment.
12:46:23,974 - INFO  - Orders computation done in 0ms
12:46:23,974 - INFO  - Now sending orders
12:46:23,974 - INFO  - Orders sent in 0ms
12:47:23,974 - INFO  - Program test is currently not played.
12:47:23,974 - INFO  - Ask for programs reassignment.
12:47:23,974 - INFO  - Starting computing channels assignment.
12:47:23,974 - INFO  - Orders computation done in 0ms
12:47:23,975 - INFO  - Now sending orders
12:47:23,975 - INFO  - Orders sent in 0ms
12:48:23,975 - INFO  - Program test is currently not played.
12:48:23,975 - INFO  - Ask for programs reassignment.
12:48:23,975 - INFO  - Starting computing channels assignment.
12:48:23,975 - INFO  - Orders computation done in 0ms
12:48:23,976 - INFO  - Now sending orders
12:48:23,976 - INFO  - Orders sent in 0ms
12:49:23,975 - INFO  - Program test is currently not played.
12:49:23,975 - INFO  - Ask for programs reassignment.
12:49:23,976 - INFO  - Starting computing channels assignment.
12:49:23,976 - INFO  - Orders computation done in 0ms
